Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from cardiovascular diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from infectious and parasitic diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from digestive diseases per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from unintentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from intentional injuries per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from neuropsychiatric conditions per 100,000 people, in both sexes aged all ages","Age-standardized deaths that are from respiratory diseases per 100,000 people, in both sexes aged all ages"
Australia,AUS,1990,144.64981,239.63553,8.235443,6.3326244,18.758553,26.97337,14.38771,19.6039,31.717344
Australia,AUS,1991,144.74876,227.42978,8.04325,6.474162,18.268204,25.0586,14.482402,18.46476,30.468245
Australia,AUS,1992,144.1479,226.56128,8.496323,6.940518,17.117662,23.96526,13.848142,20.444849,33.671978
Australia,AUS,1993,143.23732,212.17006,6.850107,7.439564,15.971049,22.953756,12.67435,20.929544,30.33084
Australia,AUS,1994,145.44772,212.78877,7.583838,7.425783,15.967752,22.617249,13.873577,23.64228,31.801085
Australia,AUS,1995,139.44556,197.34866,6.719063,7.230316,15.119092,22.046501,12.98041,23.439692,29.185474
Australia,AUS,1996,139.74397,193.15578,7.133219,7.184743,15.039461,22.887188,14.199238,24.502474,30.95911
Australia,AUS,1997,135.69733,181.99896,16.51556,5.9968357,14.846116,21.133959,15.218971,21.922922,29.227959
Australia,AUS,1998,134.47926,173.76103,6.7477794,5.8345103,14.550971,20.393524,14.904798,26.733385,26.350286
Australia,AUS,1999,130.52545,165.07251,6.1528583,5.9998198,14.721708,19.755175,13.954083,28.274855,25.773106
Australia,AUS,2000,129.23418,154.0971,8.837808,6.046653,13.825218,20.277756,13.312989,27.582684,25.940128
Australia,AUS,2001,128.43358,147.2651,7.921598,6.015395,13.137436,18.795229,13.435569,24.018755,24.553469
Australia,AUS,2002,127.08908,142.63034,8.589264,6.0228596,14.152544,18.954369,12.551059,25.16521,25.50488
Australia,AUS,2003,123.740364,134.5257,9.569597,5.7787585,13.876637,18.35615,11.432226,24.258932,23.695202
Australia,AUS,2004,123.02005,129.08118,8.972064,5.760216,13.738191,19.15748,10.446186,24.976954,23.26018
Australia,AUS,2006,120.88534,119.39977,7.0096684,6.0833855,13.273916,17.827642,10.734088,29.061737,21.987425
Australia,AUS,2007,116.89924,113.90773,6.5322676,5.3860607,13.258686,16.443726,10.756907,30.134909,22.761099
Australia,AUS,2008,118.58372,113.730995,4.3429394,5.5302405,13.185206,16.112982,11.109188,32.2143,23.193811
Australia,AUS,2009,114.7004,104.66892,4.4041443,5.1134515,12.9695015,16.449923,10.863421,31.949228,21.9406
Australia,AUS,2010,114.8152,99.70675,5.1836357,5.680934,12.831136,14.981237,10.900302,32.39229,22.08432
Australia,AUS,2011,113.50757,97.5968,5.2460027,6.2052693,12.669149,15.562836,10.790133,34.1703,22.4733
Australia,AUS,2012,109.355865,91.154,5.897635,5.9117393,12.326927,15.019462,11.5309725,34.002075,22.357477
Australia,AUS,2013,108.858215,87.79595,5.3702116,6.3586545,12.668629,14.073455,11.294001,34.620277,20.960758
Australia,AUS,2014,106.231705,88.21639,6.0666404,6.31827,12.435433,14.324015,12.44863,37.144947,22.192642
Australia,AUS,2021,97.10857,70.08532,5.478284,4.649423,13.465445,14.419749,11.949611,38.72832,19.24807
Australia,AUS,2020,96.51785,68.418724,5.3102355,4.290428,12.665214,13.859807,12.209084,36.948093,17.970085
Australia,AUS,2019,102.662605,76.46233,7.292983,4.967306,12.825301,14.748023,13.163148,40.089996,21.49885
Australia,AUS,2018,101.48809,75.2876,5.7242846,4.8744597,12.173113,13.614818,12.7851715,38.165485,20.729986
Australia,AUS,2017,101.130066,79.26224,8.127273,5.6109877,12.557994,13.537504,13.137053,39.036324,22.112553
Australia,AUS,2016,104.63585,82.068214,6.525617,6.109645,12.357425,14.5630455,12.107262,38.801834,21.807993
Australia,AUS,2015,107.816696,86.83922,6.2085156,6.5150385,12.706895,14.655094,13.023147,38.036263,22.112879
Austria,AUT,1955,177.81708,410.0745,57.226997,49.373936,50.174896,60.46319,21.578773,24.777418,20.098001
Austria,AUT,1956,180.74956,430.77823,55.915733,45.435856,52.212616,63.925213,21.510788,21.637403,19.509537
Austria,AUT,1957,183.02928,444.0302,69.85236,43.211967,49.489624,69.807655,22.156345,17.386219,18.658215
Austria,AUT,1958,182.52156,417.11496,54.01171,38.482273,48.43355,66.38211,21.76072,15.389959,17.215258
Austria,AUT,1959,181.18207,407.35556,54.277676,39.4755,49.477104,67.89173,22.978727,14.889068,18.061646
Austria,AUT,1960,179.162,414.4145,63.64033,33.480743,50.52253,64.303085,21.416384,13.283638,16.621881
Austria,AUT,1961,181.41104,399.37622,39.28221,30.505974,50.265495,59.890285,20.326147,14.035698,14.629723
Austria,AUT,1962,176.81493,412.1969,48.818695,30.266052,50.577145,57.564148,20.711016,14.63728,21.85007
Austria,AUT,1963,179.1259,388.48596,53.722557,29.207176,48.68631,59.150127,20.17614,15.065217,25.88772
Austria,AUT,1964,178.38644,374.72247,32.90598,26.628315,50.22136,60.594128,21.008596,13.956528,25.121305
Austria,AUT,1965,180.65598,396.25003,37.668797,25.717976,50.4918,59.11622,21.171143,15.880873,31.719366
Austria,AUT,1966,179.5397,382.48853,29.884977,24.059734,52.06145,62.20053,21.502453,14.497181,30.539282
Austria,AUT,1967,178.76674,408.79886,31.72515,23.414114,51.45927,65.557335,20.63074,14.944217,34.919914
Austria,AUT,1968,178.52206,405.8634,28.84039,21.521086,52.403454,65.93779,20.595453,13.508693,38.545025
Austria,AUT,1969,174.61613,417.8205,51.872684,15.592233,55.678783,65.43239,21.136158,11.344755,31.567984
Austria,AUT,1970,176.23653,417.6453,50.768364,13.729205,55.12573,68.56907,23.42429,11.764616,26.24816
Austria,AUT,1971,174.44449,419.16064,35.662834,13.092238,55.559776,73.368454,21.661205,12.189746,23.146994
Austria,AUT,1972,171.67715,409.13358,27.08153,11.921203,52.558815,72.5137,22.21568,12.864133,20.26557
Austria,AUT,1973,170.54298,388.74213,31.46805,11.111067,51.589054,69.19315,21.132812,12.080965,18.722153
Austria,AUT,1974,171.5155,394.43027,31.092466,9.157027,54.579586,64.63002,22.76064,10.719618,17.2166
Austria,AUT,1975,167.18039,401.4364,40.930176,8.8511,53.336823,62.58937,23.159197,11.585628,18.7507
Austria,AUT,1976,167.18362,401.8031,34.934364,8.7610445,49.681976,59.51158,21.404371,10.907095,18.552267
Austria,AUT,1977,165.27246,386.54388,23.538628,7.71053,51.50788,57.767197,22.779902,10.493972,17.001495
Austria,AUT,1978,163.46968,397.04288,27.624727,6.7265515,48.466522,57.640755,23.734154,11.0683155,18.030659
Austria,AUT,1979,162.36653,375.8615,21.791048,7.4316015,48.126427,55.957447,23.635862,10.012902,16.134396
Austria,AUT,1980,164.5357,384.2842,22.263565,7.015676,48.01197,51.546696,23.807524,10.121619,16.67901
Austria,AUT,1981,161.90685,379.62192,21.417334,6.107281,45.676556,49.911407,24.733078,10.621357,18.985428
Austria,AUT,1982,161.16101,369.72232,18.727352,5.3984714,43.9722,50.467583,25.67608,10.915764,18.734701
Austria,AUT,1983,158.95403,378.68967,16.96554,5.34157,44.91295,50.617428,25.056683,11.477159,22.877108
Austria,AUT,1984,161.85666,350.60117,13.05958,4.491437,42.847652,47.08301,24.864622,11.66821,20.444855
Austria,AUT,1985,156.33258,350.91806,14.397317,4.4469657,40.706375,43.279198,25.23034,12.381541,22.875433
Austria,AUT,1986,155.20453,337.73407,13.039608,4.0936275,38.245453,40.40348,25.74309,12.093555,19.687237
Austria,AUT,1987,156.87125,320.63748,11.8426285,3.7575731,36.203224,39.80801,24.155493,11.797933,18.759588
Austria,AUT,1988,154.9832,311.30542,10.868104,4.08227,34.176918,39.782887,21.649303,12.281085,16.24689
Austria,AUT,1989,154.61488,302.77338,11.581161,4.567731,35.741405,38.06641,21.842346,12.177137,16.551023
Austria,AUT,1990,154.31914,290.7656,11.775955,4.2300696,34.676342,36.10834,21.122574,12.578692,17.509193
Austria,AUT,1991,153.83688,295.61993,10.763525,4.0013857,35.551567,35.175575,19.961521,12.433915,16.510181
Austria,AUT,1992,153.18625,291.15005,10.9485445,4.496719,35.65713,31.205505,20.020266,13.3168745,15.611887
Austria,AUT,1993,153.2687,286.50574,9.266518,4.164801,33.890182,32.65349,19.101887,12.129604,16.762486
Austria,AUT,1994,148.10364,275.81192,8.550107,4.552245,32.913277,33.305225,19.670172,12.110724,14.4188385
Austria,AUT,1995,146.28763,275.2907,6.92016,3.7998738,31.329845,30.295034,19.518423,12.988092,15.631748
Austria,AUT,1996,143.11415,274.33167,7.9726195,3.241761,30.154097,27.66247,19.128443,12.795435,14.510185
Austria,AUT,1997,141.60034,267.0061,7.9823933,2.7127383,27.814533,27.095018,17.260208,12.024109,14.412568
Austria,AUT,1998,138.47171,260.6463,7.828393,3.2202117,27.20887,24.002834,17.034388,11.94668,14.297055
Austria,AUT,1999,137.03441,253.48994,8.839876,3.2906017,25.266676,26.580927,16.504288,10.666489,15.757893
Austria,AUT,2000,135.19743,235.8798,8.630131,2.8084822,25.984587,26.404211,16.787992,11.5773,16.218752
Austria,AUT,2001,131.16522,222.60655,7.46628,2.7112918,24.997412,24.358168,15.718831,12.21525,15.922794
Austria,AUT,2002,130.01958,209.40105,6.1889734,4.3727665,25.92859,23.345224,16.009768,18.02792,17.677004
Austria,AUT,2003,132.09761,197.00291,8.924174,4.9911604,26.082512,24.173351,14.681285,20.711884,20.65308
Austria,AUT,2004,130.65654,180.48369,7.945636,4.7175007,23.654757,22.478699,14.36524,18.106112,17.73451
Austria,AUT,2005,126.88228,175.24156,8.275501,5.193682,23.10543,23.55692,13.92088,17.592043,17.562939
Austria,AUT,2006,123.77113,167.76112,6.9260116,4.190635,20.668238,21.473995,12.752705,17.894808,16.64765
Austria,AUT,2007,121.3494,163.58752,6.5619006,4.1184125,21.477213,21.42448,12.444157,18.077349,17.249153
Austria,AUT,2008,123.20219,154.68408,5.7571383,4.6280217,19.311085,20.557886,11.681483,19.60024,15.441177
Austria,AUT,2009,120.74894,155.2084,5.368,4.4752717,20.179781,20.212894,12.025505,20.07839,15.727332
Austria,AUT,2010,118.83507,150.69797,5.04861,4.437393,19.418041,18.482246,11.815957,19.220724,15.513923
Austria,AUT,2011,118.20728,142.98404,4.881198,4.359667,17.899628,17.764858,11.867957,19.253077,14.724522
Austria,AUT,2012,117.719505,144.6829,3.733775,4.0131288,17.910873,18.29348,11.274913,20.791592,14.948644
Austria,AUT,2013,114.21804,143.33409,3.3988748,4.5768332,17.529444,16.703724,11.103064,22.85787,15.527738
Austria,AUT,2014,114.97315,135.48659,2.9814575,4.100275,15.978607,15.710403,11.6092205,20.68647,14.185262
Austria,AUT,2021,100.462685,114.95767,34.95429,4.5426507,16.069523,16.089762,8.565862,28.72355,14.147696
Austria,AUT,2020,103.42078,120.46285,29.078295,4.271992,16.063562,16.271797,8.51401,26.776007,15.471856
Austria,AUT,2019,103.612495,121.11068,5.776196,4.684607,15.499762,16.023642,9.092142,27.229471,16.528078
Austria,AUT,2018,106.57198,125.111595,7.0864205,4.7411394,14.55945,15.0005,9.973409,27.689064,16.898636
Austria,AUT,2017,106.813774,127.697716,5.9984655,4.3295336,15.4353695,15.449936,10.132986,25.906096,16.912683
Austria,AUT,2016,108.893906,130.9472,4.3001084,4.565912,15.82379,14.633182,10.19675,22.325115,15.163825
Austria,AUT,2015,111.45615,141.64326,4.3176913,4.54524,16.131262,16.688084,10.754241,22.175728,15.980819
Azerbaijan,AZE,1981,111.13957,432.27438,70.32327,38.66963,41.032692,42.07488,9.868543,6.949431,43.77772
Azerbaijan,AZE,1982,113.927704,435.75827,64.503845,34.039062,38.81377,39.75382,8.382961,6.4918113,42.1326
Azerbaijan,AZE,1985,108.97555,459.33325,58.53762,32.168037,42.21886,30.577272,7.295872,7.5813055,42.995358
Azerbaijan,AZE,1986,116.70895,446.63678,57.973423,29.876831,37.955914,37.638214,7.7494125,7.000845,39.057613
Azerbaijan,AZE,1987,114.6837,470.78708,53.763073,29.85026,32.65119,36.62089,7.377275,6.4218903,31.140663
Azerbaijan,AZE,1988,112.92163,493.08148,61.539318,24.37296,33.29535,40.132084,7.831486,6.984705,30.039461
Azerbaijan,AZE,1989,102.33566,434.27194,48.535587,27.504063,35.96532,35.87646,6.520075,9.532637,39.632545
Azerbaijan,AZE,1990,94.91897,428.7994,44.952793,24.607962,38.798576,40.27077,8.507375,8.778717,35.284138
Azerbaijan,AZE,1991,91.96009,447.40863,49.494877,19.401718,36.787613,41.292458,7.3909645,10.410416,30.275324
Azerbaijan,AZE,1992,94.439384,463.50146,51.467888,22.481709,42.14456,44.428955,52.926308,10.975626,35.29257
Azerbaijan,AZE,1993,90.34002,490.32706,54.571293,25.335184,42.426422,38.26406,42.52605,12.261118,41.240627
Azerbaijan,AZE,1994,89.69133,479.10165,58.65384,30.113222,42.36395,34.77868,61.39305,15.898287,43.28129
Azerbaijan,AZE,1995,84.38847,490.7555,52.813095,34.265747,47.53409,33.197155,9.920741,13.634277,41.304577
Azerbaijan,AZE,1996,82.50817,466.2843,44.809586,29.46178,49.157738,27.640713,8.855714,12.913348,40.409863
Azerbaijan,AZE,1997,84.46083,453.4867,42.98345,28.216806,49.092926,24.825352,7.961324,13.317685,35.02379
Azerbaijan,AZE,1998,83.59555,452.75443,32.725025,25.299314,46.1093,24.406109,6.8061314,12.614373,33.476498
Azerbaijan,AZE,1999,89.0746,464.10706,30.54812,27.126434,44.98041,21.053648,5.7732983,11.390219,31.535017
Azerbaijan,AZE,2000,83.08109,493.88245,34.24737,23.344143,46.04058,21.345325,4.0864754,10.854751,34.048534
Azerbaijan,AZE,2001,86.78517,457.93903,,22.53434,43.554234,19.01409,6.718028,12.88809,26.367512
Azerbaijan,AZE,2002,90.4333,469.9084,,20.38848,45.35071,20.109983,3.9670627,11.074874,24.858965
Azerbaijan,AZE,2003,96.1075,484.54285,,18.680576,44.913113,22.800417,4.2213864,13.466787,23.988283
Azerbaijan,AZE,2004,89.47563,475.9079,,15.495902,46.970642,21.245321,3.1202419,7.5300956,23.272171
Azerbaijan,AZE,2007,68.63683,416.46802,18.111471,5.669489,46.716846,3.488375,0.88974917,19.458143,26.62215
Bahamas,BHS,1972,130.07187,360.84964,59.033028,25.568197,70.80494,,,26.518246,21.365564
Bahamas,BHS,1975,110.2447,256.02478,53.997826,22.961664,37.73987,53.52774,12.212167,5.6613636,25.590622
Bahamas,BHS,1979,132.4145,258.28046,87.10785,29.1718,60.42129,73.71693,21.706142,32.543766,35.32484
Bahamas,BHS,1980,139.74318,342.64758,78.747955,28.487654,78.37756,88.11573,14.489815,28.518473,39.89877
Bahamas,BHS,1981,117.00257,289.02002,81.48859,19.95245,45.00666,49.789955,10.882993,20.524282,33.61435
Bahamas,BHS,1983,143.75528,204.05649,35.92808,17.625349,49.529438,,7.4087214,22.88923,39.782597
Bahamas,BHS,1984,149.54793,199.78546,48.486618,19.722872,38.37047,26.014526,14.444729,20.15279,24.275517
Bahamas,BHS,1985,139.00885,262.14453,54.96696,29.933388,36.02244,28.00001,15.741003,23.399677,22.384426
Bahamas,BHS,1987,158.91817,240.13625,32.4948,24.93609,45.806973,43.831356,10.899313,18.298626,21.986923
Bahamas,BHS,1993,121.850815,238.36807,41.399185,15.32734,41.980953,29.568691,17.270618,13.963049,51.55681
Bahamas,BHS,1994,136.10892,223.13124,26.44717,17.912022,25.209429,30.50712,23.078634,16.243637,29.992758
Bahamas,BHS,1995,127.103935,251.60916,36.131855,18.530039,35.346085,19.02078,14.891412,14.412647,30.819607
Bahamas,BHS,1996,109.094086,213.92105,26.248512,17.840986,23.24111,19.768946,15.495543,25.026018,23.749249
Bahamas,BHS,1997,133.76768,260.99008,24.195581,13.469032,33.55692,38.409916,16.8234,21.81525,28.717789
Bahamas,BHS,1998,131.39218,242.09314,24.646511,14.726128,32.48297,43.114822,18.086975,27.614216,35.984028
Bahamas,BHS,1999,115.576744,217.9727,23.80379,109.07134,29.938862,39.81119,19.820591,19.117258,16.750704
Bahamas,BHS,2000,101.184425,221.27394,21.363838,98.84746,32.567436,44.568768,26.339165,15.489241,15.98142
Bahamas,BHS,2001,127.80321,233.66866,27.789824,96.38448,32.891884,32.709637,17.14142,13.524025,25.738535
Bahamas,BHS,2002,122.46307,249.9995,28.098372,92.05231,25.751524,37.097878,18.033348,12.834177,25.314528
Bahamas,BHS,2003,132.39212,212.2099,16.948545,69.66094,27.889149,33.261963,16.495934,14.874743,13.771785
Bahamas,BHS,2004,111.24471,238.57785,10.172126,66.65863,23.966429,34.171074,14.774797,25.8816,18.859497
Bahamas,BHS,2005,114.51464,240.10498,10.919369,65.65708,26.860218,42.974327,17.809841,18.922249,26.403938
Bahamas,BHS,2006,109.80701,206.22737,16.318386,70.13498,23.731993,33.731823,18.287594,14.883843,17.97323
Bahamas,BHS,2007,115.72563,210.66638,19.6921,59.78797,28.315868,32.61776,26.019869,17.960335,15.911563
Bahamas,BHS,2008,129.77803,228.98378,19.258112,49.521023,27.270702,32.151012,23.355875,21.7308,12.075718
Bahamas,BHS,2009,128.74516,248.21465,25.00685,52.11472,28.00097,33.066772,26.409435,22.443184,17.768066
Bahamas,BHS,2010,130.02573,246.71785,25.72752,44.44005,27.95049,33.80501,31.2601,16.040718,15.538631
Bahamas,BHS,2011,131.04428,243.10075,17.50294,51.750313,29.761898,31.28594,36.96582,25.495117,17.064863
Bahamas,BHS,2012,120.13779,204.78943,25.915724,46.668167,26.848076,27.407673,36.727264,18.765259,15.928279
Bahamas,BHS,2013,124.722664,199.8967,17.366215,54.36842,27.749641,31.664995,35.01777,19.58218,15.302716
Bahamas,BHS,2014,113.90788,214.66217,20.805935,48.84672,32.02735,31.124254,33.981247,25.875101,16.722263
Bahamas,BHS,2015,124.90702,228.0822,19.909231,41.47385,18.82125,31.076845,40.08735,28.718584,17.140736
Bahrain,BHR,1985,81.90929,269.0252,22.683123,15.208896,18.126265,7.7726507,2.5538712,4.3402915,27.142063
Bahrain,BHR,1987,78.31178,319.06235,22.217842,12.501625,21.087976,19.886513,16.206795,2.2249107,34.887558
Bahrain,BHR,1988,91.51253,355.8422,39.54922,9.096487,29.782324,14.495438,12.304718,4.0272627,36.185154
Bahrain,BHR,1997,87.68681,284.2831,1.05469,13.290583,47.248074,19.387009,0.50499207,6.3897886,34.041443
Bahrain,BHR,1998,97.99342,232.76192,4.3587027,17.449305,41.007496,18.041811,0.2915742,7.624636,45.106686
Bahrain,BHR,1999,90.540184,233.23648,2.8826935,22.607578,30.650467,5.6966834,2.3285906,7.3730984,41.16956
Bahrain,BHR,2000,89.122185,219.77643,2.9758735,34.424843,30.956795,33.903664,4.841279,4.9900136,32.95724
Bahrain,BHR,2001,89.679115,210.20467,8.965924,18.558334,23.835562,15.3036375,3.3593338,7.6819777,36.53513
Bahrain,BHR,2002,102.67645,214.20526,13.605474,22.84477,28.84998,12.019741,3.0546868,7.3264446,32.124023
Bahrain,BHR,2003,89.81979,248.76419,16.250586,30.401724,39.256744,12.959213,3.7403698,6.1529183,39.33441
Bahrain,BHR,2004,82.96074,217.85052,11.339195,24.978329,23.604027,11.889479,4.924664,9.688654,35.95719
Bahrain,BHR,2005,66.90543,153.15858,11.363337,26.540514,18.431591,13.053516,4.4882975,9.847207,33.21675
Bahrain,BHR,2006,57.690308,141.33043,12.955465,21.165201,14.533843,11.515767,2.1361692,6.684699,26.398737
Bahrain,BHR,2007,53.162262,136.93015,11.832057,17.198294,14.51114,10.027333,3.0465183,9.357139,32.333733
Bahrain,BHR,2008,54.314972,137.42453,17.586363,16.811735,16.963343,9.493255,2.8615022,6.5974507,31.52071
Bahrain,BHR,2009,47.396935,129.50404,20.482906,21.824535,16.283068,11.065505,2.455096,7.5312533,28.326801
Bahrain,BHR,2010,47.710648,166.06796,6.0276055,17.000618,11.760377,8.645063,1.1031249,8.740799,19.40613
Bahrain,BHR,2011,49.087753,168.31404,11.41317,14.144938,10.083029,5.866844,1.382523,8.963569,25.243214
Bahrain,BHR,2012,47.57712,166.51326,11.352442,14.132518,12.764705,11.350309,1.290927,12.895993,23.439173
Bahrain,BHR,2013,40.94208,158.1471,9.961102,8.472381,11.865804,12.220228,0.5236244,9.712042,13.096448
Bahrain,BHR,2014,39.960777,120.86789,5.4860325,7.2087927,6.9587674,12.679536,1.1474736,7.6123753,9.669183
Barbados,BRB,1960,117.19292,403.24478,64.37737,69.09378,29.421741,20.447605,4.6522865,12.488066,22.914263
Barbados,BRB,1961,132.59412,518.8588,70.30015,82.918564,30.122988,23.585056,5.440094,17.568064,17.712547
Barbados,BRB,1962,120.18966,452.2254,52.365288,55.80766,25.10066,32.177578,2.2273693,18.954521,19.726759
Barbados,BRB,1963,126.04849,430.41663,45.894875,64.01551,27.055925,25.829245,1.5841485,21.751328,22.388344
Barbados,BRB,1964,128.61996,438.44672,47.063152,54.638542,30.022049,23.509256,8.34331,18.348751,14.552453
Barbados,BRB,1966,108.30171,394.99844,54.628117,47.334652,26.92197,24.73331,6.2321324,21.781347,18.847443
Barbados,BRB,1967,128.03181,381.30115,44.30263,46.534733,23.469439,26.50231,6.6753507,25.504808,16.506231
Barbados,BRB,1968,124.31787,388.3065,41.586617,37.959267,29.410265,27.004131,7.414288,20.603304,24.58193
Barbados,BRB,1969,126.146576,367.79865,56.62588,33.856705,24.667055,25.463614,6.2467394,21.617922,17.172644
Barbados,BRB,1970,106.36079,388.63333,54.99089,38.878563,24.945745,42.954014,4.5193577,19.22256,19.05446
Barbados,BRB,1971,114.704025,419.81842,56.774677,30.689901,28.17785,37.254185,4.0886908,14.408402,25.61989
Barbados,BRB,1972,126.66114,425.09943,66.362785,27.049646,29.46897,27.91894,7.0198426,17.385035,19.919714
Barbados,BRB,1973,132.15605,403.00458,64.14989,25.875095,37.26689,42.12759,9.066697,13.311193,18.119629
Barbados,BRB,1974,128.4405,421.02023,51.02296,26.657034,36.82887,28.899815,5.749596,16.086412,18.509186
Barbados,BRB,1975,136.78526,439.52536,50.575356,28.061121,27.162104,35.00327,5.6230865,16.3812,16.239056
Barbados,BRB,1976,127.52821,416.06662,67.66219,23.214357,36.596264,39.558598,6.9621315,17.729614,24.710485
Barbados,BRB,1977,125.369316,363.22144,59.42221,28.547874,31.055576,24.815563,6.5762663,14.436898,25.853271
Barbados,BRB,1978,134.40456,352.43256,43.671078,20.803991,35.813118,34.90433,8.923866,16.26781,17.727583
Barbados,BRB,1979,132.24907,386.72574,39.209984,20.962818,33.225185,29.065123,5.4273176,17.072777,20.624266
Barbados,BRB,1980,135.20544,367.8128,22.775204,20.969698,37.032272,35.033943,,26.409052,25.072224
Barbados,BRB,1981,138.376,328.62082,27.913734,24.809462,32.864735,31.195135,,17.931921,25.22882
Barbados,BRB,1982,108.25138,274.23593,19.815908,17.753744,25.026287,24.238537,6.002367,17.602497,22.24007
Barbados,BRB,1983,133.62561,292.79547,22.22594,17.299072,25.622555,34.77614,10.385132,19.31772,15.844898
Barbados,BRB,1984,125.72625,296.35776,19.494005,20.669228,18.535595,28.657299,7.7630773,15.925114,12.556782
Barbados,BRB,1985,131.70564,313.13443,24.069958,21.984161,30.545033,32.35841,10.490977,17.777979,18.953222
Barbados,BRB,1986,150.01224,280.9642,21.196497,19.351614,23.243738,25.16423,7.5154743,22.685156,11.240021
Barbados,BRB,1987,151.70897,273.91425,20.765753,18.023062,26.387005,21.034328,12.678156,19.427551,15.228151
Barbados,BRB,1988,146.767,275.06253,18.658518,16.749998,33.815033,27.173994,11.528752,16.58924,21.109043
Barbados,BRB,1989,144.81305,267.45416,15.276352,20.923283,32.04685,25.907251,13.761854,15.177487,15.403311
Barbados,BRB,1990,132.96205,245.96376,19.092354,16.844673,28.180283,23.37926,17.901423,17.979912,20.393143
Barbados,BRB,1991,131.19786,234.8456,14.027122,20.390724,24.596977,26.053951,15.350955,12.040193,15.853978
Barbados,BRB,1992,138.76897,250.19652,14.575119,14.989707,24.973383,23.009678,,17.90502,15.6812315
Barbados,BRB,1993,143.4281,243.0467,13.261939,17.71652,28.837831,17.146702,15.681041,22.815231,15.189472
Barbados,BRB,1994,129.98555,250.54546,13.169625,15.631189,23.901548,18.608768,13.543306,20.146112,16.646751
Barbados,BRB,1995,123.78582,243.99928,25.019083,21.232206,29.137983,20.759596,12.777082,26.162983,17.380219
Barbados,BRB,2000,119.220825,192.03613,21.666842,45.520874,25.15195,19.507765,13.252555,16.00614,18.49035
Barbados,BRB,2001,99.10877,123.41746,13.656401,30.331457,18.28778,7.8138957,10.225307,9.89299,12.019497
Barbados,BRB,2002,115.40658,153.4317,21.117743,36.534424,20.994637,18.666689,10.76659,11.310527,18.178173
Barbados,BRB,2003,132.4607,182.96321,30.619322,31.241465,20.176905,26.246044,8.693847,8.237597,15.479181
Barbados,BRB,2004,120.7173,142.975,21.892145,42.08402,16.97442,19.084568,9.904239,9.325283,20.773191
Barbados,BRB,2005,125.67703,140.30847,36.14348,43.710514,19.696615,15.56722,6.7388625,16.643278,18.884941
Barbados,BRB,2006,118.33045,142.79459,27.393486,32.517414,20.773443,11.495404,19.685177,13.444731,20.447607
